6.400000000000000000e+01	8.334087725396683766e+01	1.085265909603244836e+02	1.413234577502479681e+02	1.840315772729622665e+02	2.396461420681228276e+02	3.120674954763456981e+02	4.063746693038590365e+02	5.291815848995981924e+02	6.891008986277662416e+02	8.973480220021079958e+02	1.168527677433868575e+03	1.521658152076234956e+03	1.981505082416930236e+03	2.580318310184699840e+03	3.360093618207283271e+03	4.375517965575790186e+03	5.697804776430918537e+03	7.419688257649921070e+03	9.661927005367202582e+03	1.258177300923587063e+04	1.638400000000000000e+04	2.133526457701549225e+04	2.778280728584305325e+04	3.617880518406347255e+04	4.711208378187834023e+04	6.134941236943946569e+04	7.988927884194444050e+04	1.040319153417878842e+05	1.354704857342971372e+05	1.764098300487079832e+05	2.297210936325395014e+05	2.991430854230703553e+05	3.895444869315161486e+05	5.072653010987341404e+05	6.605614874072826933e+05	8.601839662610645173e+05	1.120132599187402287e+06	1.458638022766313283e+06	1.899440193958378630e+06	2.473453313374003861e+06	3.220933890364382882e+06	4.194304000000000000e+06	5.461827731715966016e+06	7.112398665175812319e+06	9.261774127120248973e+06	1.206069344816084020e+07	1.570544956657650322e+07	2.045165538353777677e+07	2.663217032749766484e+07	3.468044434798006713e+07	4.516091649246924371e+07	5.880859996993018687e+07	7.658062986830601096e+07	9.972338865446801484e+07	1.298599170812759399e+08	1.691037407762643695e+08	2.202070953628322482e+08	2.867539453919749856e+08	3.734113338281762004e+08	4.862566896533443332e+08	6.332040482237449884e+08	8.245590759332809448e+08	1.073741824000000000e+09
1.011036495127467738e+00	1.031201124632828980e+00	1.074678585032129208e+00	1.201892604862720315e+00	1.389153600138116396e+00	1.565057181449797330e+00	1.807385129907405075e+00	2.062547469556191171e+00	2.293395147527138800e+00	2.510360194666507283e+00	2.727038222556957159e+00	2.968997986497690533e+00	3.236885431126319546e+00	3.567539828724851425e+00	3.957762515484952281e+00	4.417900077614226539e+00	4.927279462628568751e+00	5.546795744680850682e+00	6.277828882413850842e+00	7.154798693635590290e+00	8.174547529757052899e+00	9.383414318108195928e+00	1.075439334686401693e+01	1.239678358123787483e+01	1.432650436885200840e+01	1.661309933470979416e+01	1.912968887584385058e+01	2.210290975684199921e+01	2.562760749464247212e+01	2.977584119514813565e+01	3.491821591213501108e+01	4.101497750228124062e+01	4.853291384317521562e+01	5.737727792939519134e+01	6.801445343073311278e+01	7.997404748757593040e+01	9.480667684922539706e+01	1.119842783505154671e+02	1.333364361702127781e+02	1.577510589374319352e+02	1.912968887584385129e+02	2.358416862674145023e+02	2.957787610619469092e+02	3.656373071528751666e+02	4.576885533707865079e+02	5.712081507449605624e+02	7.582879581151833008e+02	9.584536764705882206e+02	1.284233497536945833e+03	1.756734501347708829e+03	2.436442990654205460e+03	3.133406250000000000e+03	4.086197492163009429e+03	5.742277533039648006e+03	9.874977272727272066e+03	1.761482432432432324e+04	3.833814705882353155e+04	1.629371250000000000e+05	2.606993999999999942e+05	6.517485000000000000e+05	6.517485000000000000e+05	inf	inf	inf
9.999909513169753517e-01	9.999202926798419488e-01	9.996852029604327283e-01	9.994873249845764862e-01	9.979194849428703051e-01	9.924287628329860889e-01	9.912115508167906874e-01	9.877332209668981955e-01	9.851992433208571764e-01	9.831124160799221690e-01	9.818965231892539114e-01	9.790335337076467859e-01	9.778793047148546247e-01	9.712589330969731982e-01	9.685635302389992152e-01	9.657085855551179598e-01	9.626029966669565896e-01	9.535832589309738427e-01	9.503805619894096779e-01	9.384300562585822236e-01	9.350996674753241367e-01	9.245066196161202399e-01	9.184525524679251207e-01	9.143001095735984185e-01	9.081383162585734414e-01	8.978988786797332811e-01	8.921126540712753794e-01	8.829333251728116450e-01	8.733003724239973842e-01	8.643291178585876811e-01	8.517726284290538796e-01	8.383054031702310560e-01	8.243290959565489073e-01	8.128388948546930726e-01	8.006239732641491358e-01	7.790255779243808743e-01	7.674612148636890119e-01	7.470606741210698010e-01	7.298088181692530263e-01	7.112550879166663620e-01	6.928877696966170285e-01	6.649127526110552022e-01	6.385981122509426511e-01	6.123089726694905810e-01	5.837865155539009310e-01	5.573025469060449710e-01	5.248500374896891696e-01	4.920276825155410760e-01	4.643045260203321756e-01	4.357054911344150905e-01	4.038475901492007969e-01	3.691989824084254690e-01	3.324449560381397828e-01	2.790221285319574585e-01	2.087466616559767729e-01	1.523905228874239126e-01	7.647972870396965717e-02	2.300070828934274586e-02	1.558163243637203030e-02	1.190648332828849430e-02	1.190648332828849430e-02	0.000000000000000000e+00	0.000000000000000000e+00	0.000000000000000000e+00
